mosaic_leg,platform_MOSAIC,station - device operation,sampling_date,sampling_time,sample_environment,device_code,collector,tank,water type,pool,depth_start_m,depth_end_m,sample_type (variable type),sample_number,sample nr in metadata,sample_label,volume_FSW,section_volume_ml,variable_vol_ml,container_type,treatment_chemicals,storage_temperature_C,sample_box_label,transport_box_label,sample_analysis_state,project,destination,contact,sample remark,taken_by,approx_lat,approx_lon
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,16:30,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,928,,PS122_CN_ISO_928,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,16:30,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,929,,PS122_CN_ISO_929,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,16:30,Ocean,hand_pump,hand_pump,AA_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,930,,PS122_CN_ISO_930,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,17:30,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,931,,PS122_CN_ISO_931,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,17:30,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,932,,PS122_CN_ISO_932,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,17:30,Ocean,hand_pump,hand_pump,UREA_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,933,,PS122_CN_ISO_933,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,17:30,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,934,,PS122_CN_ISO_934,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,17:30,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,935,,PS122_CN_ISO_935,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,17:30,Ocean,hand_pump,hand_pump,UREA_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,936,,PS122_CN_ISO_936,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,18:20,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,937,,PS122_CN_ISO_937,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,18:20,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,938,,PS122_CN_ISO_938,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,18:20,Ocean,hand_pump,hand_pump,NIT_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,939,,PS122_CN_ISO_939,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,18:20,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,940,,PS122_CN_ISO_940,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,18:20,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,941,,PS122_CN_ISO_941,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,18:20,Ocean,hand_pump,hand_pump,NIT_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_ISO,942,,PS122_CN_ISO_942,,1200,1200,filter in aluminum foil,-80°C,-80°C,BOX_6 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,15:15,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_SCELL,901,,PS122_CN_SCELL_901,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,15:15,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_SCELL,902,,PS122_CN_SCELL_902,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,15:15,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_SCELL,903,,PS122_CN_SCELL_903,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:20,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_SCELL,913,,PS122_CN_SCELL_913,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:20,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_SCELL,914,,PS122_CN_SCELL_914,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:20,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_SCELL,915,,PS122_CN_SCELL_915,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:20,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_SCELL,916,,PS122_CN_SCELL_916,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:20,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_SCELL,917,,PS122_CN_SCELL_917,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:20,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_SCELL,918,,PS122_CN_SCELL_918,,1,1,vial with liquid sample,GlyTE stock,-80°C,BOX_13 CN_Experiment_Scell,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:30,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_MIMS,913,,PS122_CN_MIMS_913,,12,12,vial with liquid sample,HgCl2,+4°C,BOX_2 CN_Experiment_MIMS,,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:30,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_MIMS,914,,PS122_CN_MIMS_914,,12,12,vial with liquid sample,HgCl2,+4°C,BOX_2 CN_Experiment_MIMS,,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:30,Ocean,hand_pump,hand_pump,N2_DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_MIMS,915,,PS122_CN_MIMS_915,,12,12,vial with liquid sample,HgCl2,+4°C,BOX_2 CN_Experiment_MIMS,,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:30,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_MIMS,916,,PS122_CN_MIMS_916,,12,12,vial with liquid sample,HgCl2,+4°C,BOX_2 CN_Experiment_MIMS,,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:30,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_MIMS,917,,PS122_CN_MIMS_917,,12,12,vial with liquid sample,HgCl2,+4°C,BOX_2 CN_Experiment_MIMS,,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,19:30,Ocean,hand_pump,hand_pump,N2_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_MIMS,918,,PS122_CN_MIMS_918,,12,12,vial with liquid sample,HgCl2,+4°C,BOX_2 CN_Experiment_MIMS,,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,15:50,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_NITRI,919,,PS122_CN_NITRI_919,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,15:50,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_NITRI,920,,PS122_CN_NITRI_920,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,15:50,Ocean,hand_pump,hand_pump,AMM- DARK,SUBSEAICE,CN_Experiment_9,0.0,,CN_NITRI,921,,PS122_CN_NITRI_921,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,15:50,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_NITRI,922,,PS122_CN_NITRI_922,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,15:50,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_NITRI,923,,PS122_CN_NITRI_923,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-22,15:50,Ocean,hand_pump,hand_pump,AMM_LIGHT,SUBSEAICE,CN_Experiment_9,0.0,,CN_NITRI,924,,PS122_CN_NITRI_924,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,16:35,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_NUTINORG,901,,PS122_CN_NUTINORG_901,,20,20,vial with liquid sample,,+4°C,,,analysed on board,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,16:35,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_NUTINORG,902,,PS122_CN_NUTINORG_902,,20,20,vial with liquid sample,,+4°C,,,analysed on board,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,16:35,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_NUTINORG,903,,PS122_CN_NUTINORG_903,,20,20,vial with liquid sample,,+4°C,,,analysed on board,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,16:35,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_NUTORG,901,,PS122_CN_NUTORG_901,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,16:35,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_NUTORG,902,,PS122_CN_NUTORG_902,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,16:35,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_NUTORG,903,,PS122_CN_NUTORG_903,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,16:35,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_NUTORG,904,,PS122_CN_NUTORG_904,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,16:35,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_NUTORG,905,,PS122_CN_NUTORG_905,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,pack_ice,PS122/2_16-74,2019-12-21,16:35,Ocean,hand_pump,hand_pump,T0,SUBSEAICE,CN_Experiment_9,0.0,,CN_NUTORG,906,,PS122_CN_NUTORG_906,,45,45,vial with liquid sample,-20°C,-20°C,BOX_6 CN_Experiment9/10,CNExp-20.1,unprocessed,CN- Project,SU,,,Lena,86.63,113.2
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:05,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1001,1001,PS122_CN_RNA_1001,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/10,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:05,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1002,1002,PS122_CN_RNA_1002,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/11,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:52,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_DNA,1003,1003,PS122_CN_DNA_1003,,4900,4860,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/12,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:52,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_DNA,1004,1004,PS122_CN_DNA_1004,,3500,3460,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/13,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:52,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_DNA,1005,1005,PS122_CN_DNA_1005,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/14,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:52,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_DNA,1006,1006,PS122_CN_DNA_1006,,3700,3660,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/15,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,12:55,Ocean,CTD_SBE9plus_321,12 Bottles,REF_DARK,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1007,1007,PS122_CN_RNA_1007,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/16,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,12:55,Ocean,CTD_SBE9plus_321,12 Bottles,REF_LIGHT,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1008,1008,PS122_CN_RNA_1008,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/17,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,14:19,Ocean,CTD_SBE9plus_321,12 Bottles,N2_DARK,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1009,1009,PS122_CN_RNA_1009,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/18,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,14:19,Ocean,CTD_SBE9plus_321,12 Bottles,N2_LIGHT,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1010,1010,PS122_CN_RNA_1010,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/19,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,15:22,Ocean,CTD_SBE9plus_321,12 Bottles,AMM- DARK,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1011,1011,PS122_CN_RNA_1011,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/20,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,15:22,Ocean,CTD_SBE9plus_321,12 Bottles,AMM_LIGHT,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1012,1012,PS122_CN_RNA_1012,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/21,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,16:09,Ocean,CTD_SBE9plus_321,12 Bottles,AA_DARK,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1013,1013,PS122_CN_RNA_1013,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/22,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,16:09,Ocean,CTD_SBE9plus_321,12 Bottles,AA_LIGHT,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1014,1014,PS122_CN_RNA_1014,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/23,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,16:58,Ocean,CTD_SBE9plus_321,12 Bottles,UREA_DARK,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1015,1015,PS122_CN_RNA_1015,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/24,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,16:58,Ocean,CTD_SBE9plus_321,12 Bottles,UREA_LIGHT,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1016,1016,PS122_CN_RNA_1016,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/25,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,18:18,Ocean,CTD_SBE9plus_321,12 Bottles,NIT_DARK,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1017,1017,PS122_CN_RNA_1017,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/26,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,18:18,Ocean,CTD_SBE9plus_321,12 Bottles,NIT_LIGHT,CHL_MAX,CN_Experiment_10,20.0,,CN_RNA,1018,1018,PS122_CN_RNA_1018,,3300,3260,Sterivex cartridges (0.2 µm),-80°C,-80°C,BOX_6+7 CN_Experiment9/27,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:02,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_FCM,1001,,PS122_CN_FCM_1001,,2,2,vial with liquid sample,GDA,-80°C,BOX_6+7 CN_Experiment9/28,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:02,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_FCM,1001,,PS122_CN_FCM_1001,,2,2,vial with liquid sample,GDA,-80°C,BOX_6+7 CN_Experiment9/29,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:02,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_FCM,1002,,PS122_CN_FCM_1002,,2,2,vial with liquid sample,GDA,-80°C,BOX_6+7 CN_Experiment9/30,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-27,14:02,Ocean,CTD_SBE9plus_321,12 Bottles,T0,CHL_MAX,CN_Experiment_10,20.0,,CN_FCM,1002,,PS122_CN_FCM_1002,,2,2,vial with liquid sample,GDA,-80°C,BOX_6+7 CN_Experiment9/31,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,12:50,Ocean,CTD_SBE9plus_321,12 Bottles,REF_DARK,CHL_MAX,CN_Experiment_10,20.0,,CN_FCM,1007,,PS122_CN_FCM_1007,,2,2,vial with liquid sample,GDA,-80°C,BOX_6+7 CN_Experiment9/32,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,12:50,Ocean,CTD_SBE9plus_321,12 Bottles,REF_DARK,CHL_MAX,CN_Experiment_10,20.0,,CN_FCM,1007,,PS122_CN_FCM_1007,,2,2,vial with liquid sample,GDA,-80°C,BOX_6+7 CN_Experiment9/33,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,12:50,Ocean,CTD_SBE9plus_321,12 Bottles,REF_LIGHT,CHL_MAX,CN_Experiment_10,20.0,,CN_FCM,1008,,PS122_CN_FCM_1008,,2,2,vial with liquid sample,GDA,-80°C,BOX_6+7 CN_Experiment9/34,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,12:50,Ocean,CTD_SBE9plus_321,12 Bottles,REF_LIGHT,CHL_MAX,CN_Experiment_10,20.0,,CN_FCM,1008,,PS122_CN_FCM_1008,,2,2,vial with liquid sample,GDA,-80°C,BOX_6+7 CN_Experiment9/35,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
PS122/2,vessel,PS122-2_17-64,2019-12-28,14:15,Ocean,CTD_SBE9plus_321,12 Bottles,N2_DARK,CHL_MAX,CN_Experiment_10,20.0,,CN_FCM,1009,,PS122_CN_FCM_1009,,2,2,vial with liquid sample,GDA,-80°C,BOX_6+7 CN_Experiment9/36,CNExp-80.1,unprocessed,CN- Project,SU,,,Lena,86.58,117.13
